ids,lat,lon,t1_count,t2_count,theta,dx,dy,zdx,zdy,abs_dist,percentile_cat,lisa_cat
888,3.58357187034,7.4500024396,2.0,2.0,3.19056045147,-0.496534133566,-0.024333635634,-0.433877080611,-0.0527390045534,0.381138076058,0,Ll
889,3.58357187034,7.4501157946,2.0,2.0,5.75119814864,0.758742372446,-0.446587774857,0.662997573054,-0.907298975396,1.57029654845,1,Hl
890,3.58357187034,7.4502291496,2.0,2.0,3.94707157628,-0.350274708527,-0.364632518384,-0.306073958816,-0.741437530649,0.435363571833,0,lL
891,3.58357187034,7.45034250461,2.0,2.0,5.42596635364,0.117590686986,-0.135822371587,0.102752057769,-0.278370448025,0.381122505794,0,hL
892,3.58357187034,7.4504558596,2.0,2.0,3.95276900323,-0.0755739345163,-0.0795742596927,-0.066037349422,-0.16453524691,0.0984978974885,0,lL
893,3.58357187034,7.4505692146,2.0,2.0,3.65347011019,-0.337045389086,-0.189360926511,-0.294514031492,-0.386722034629,0.0922080031368,0,Ll
894,3.58357187034,7.45068256961,2.0,2.0,2.45916545024,-0.286768900064,0.233052413696,-0.250581872945,0.468160127934,0.718742000879,0,Lh
895,3.58357187034,7.4507959246,2.0,2.0,2.85827549666,-0.162872598025,0.0474202286153,-0.142319898201,0.0924768132325,0.234796711434,0,Lh
896,3.58357187034,7.4509092796,2.0,2.0,3.23948776404,-0.255609090074,-0.0251031229151,-0.223354082392,-0.0542962966374,0.169057785754,0,Ll
897,3.58357187034,7.4510226346,2.0,2.0,3.23188882791,-0.377657404603,-0.0341940018414,-0.330001264976,-0.072694461412,0.257306803564,0,Ll
898,3.58357187034,7.4511359896,2.0,2.0,2.89213708166,-0.453125205131,0.115439118521,-0.395945873331,0.230133771863,0.626079645193,0,Lh
899,3.58357187034,7.4512493446,2.0,2.0,0.989500206294,0.0579868410276,0.0882570096576,0.0506695503856,0.175122488372,0.124452937987,0,hH
900,3.58357187034,7.45136269961,2.0,2.0,2.26146328995,-0.10456735503,0.126524704254,-0.0913721246148,0.252568833927,0.343940958542,0,lH
901,3.58357187034,7.4514760546,2.0,2.0,3.65104155041,-0.325320660094,-0.181735638709,-0.284268832135,-0.371289940266,0.0870211081307,0,Ll
902,3.58357187034,7.4515894096,2.0,2.0,2.14177282246,-0.0929487600268,0.144701767596,-0.0812196663243,0.289355662704,0.370575329028,0,lH
903,3.58357187034,7.4517027646,2.0,2.0,2.10474683552,-0.0813301650234,0.137559546457,-0.0710672080337,0.274901200991,0.345968409025,0,lH
904,3.58357187034,7.4518161196,2.0,2.0,1.68170599901,-0.0232371900067,0.208654767784,-0.0203049165811,0.418784054043,0.439088970624,0,lH
909,3.58357187034,7.4523828946,2.0,2.0,3.02059930549,-0.47060616463,0.0572197089314,-0.4112209313,0.11230904893,0.52352998023,0,Lh
915,3.58368522534,7.44660178961,2.0,2.0,5.15720555728,0.048322367523,-0.101373177134,0.0422246253214,-0.208652001544,0.250876626866,0,hL
916,3.58368522534,7.44671514461,2.0,2.0,3.36498727138,-0.197516115057,-0.0448729970162,-0.172591790939,-0.0943066635375,0.0782851274015,0,Ll
917,3.58368522534,7.4468284996,2.0,2.0,5.16653895525,0.0386578940184,-0.079187184657,0.0337797002571,-0.16375188258,0.197531582837,0,hL
918,3.58368522534,7.4469418546,2.0,2.0,6.16166425487,0.482799139273,-0.0589607773903,0.421875288946,-0.122817581649,0.544692870595,0,Hl
919,3.58368522534,7.44705520961,2.0,2.0,1.99755732619,-0.0180116294453,0.0396115456572,-0.0157387633044,0.0766735628646,0.092412326169,0,lH
920,3.58368522534,7.4471685646,2.0,2.0,2.91808712686,-0.417588906491,0.0949192726609,-0.364893858037,0.188605608487,0.553499466524,0,Lh
921,3.58368522534,7.44728191961,2.0,2.0,2.21268791582,-0.143755918994,0.192318658116,-0.125615530207,0.385722956224,0.511338486431,0,lH
922,3.58368522534,7.44739527461,2.0,2.0,2.69304760358,-0.457457984085,0.220157086436,-0.399731904051,0.442062502208,0.841794406259,0,Lh
923,3.58368522534,7.4475086296,2.0,2.0,2.46707574016,-0.209453112028,0.167485548824,-0.183022472431,0.335465589436,0.518488061866,0,Lh
924,3.58368522534,7.44762198461,2.0,2.0,4.91589006257,0.115973682055,-0.562003484268,0.101339100771,-1.14087784676,1.24221694753,1,hL
925,3.58368522534,7.44773533961,3.0,2.0,3.18243134439,-3.96471909446,-0.16200401059,-3.46441589784,-0.33135697577,3.13305892207,2,Ll
928,3.58368522534,7.44807540461,3.0,2.0,4.79928901833,0.0579868410276,-0.665601581585,0.0506695503856,-1.35054017757,1.40120972795,1,hL
929,3.58368522534,7.4481887596,3.0,3.0,3.47209814315,-1.4981806661,-0.514010446136,-1.3091270261,-1.04374930388,0.265377722222,0,Ll
930,3.58368522534,7.44830211461,3.0,3.0,1.51432496185,0.0115124610142,0.203646938913,0.0100597172235,0.408649185733,0.39858946851,0,hH
932,3.58368522534,7.4485288246,3.0,3.0,2.11104207392,-0.253186722924,0.422144111646,-0.221237390878,0.850844821525,1.0720822124,1,lH
933,3.58368522534,7.4486421796,3.0,3.0,0.803007007831,0.0579868410276,0.0600658269759,0.0506695503856,0.118069036404,0.0673994860188,0,hH
934,3.58368522534,7.44875553461,3.0,3.0,5.50514131344,0.270605258129,-0.266654090499,0.2364579018,-0.543148314038,0.779606215838,0,Hl
935,3.58368522534,7.4488688896,3.0,3.0,5.3129918417,0.102400965553,-0.149485616004,0.0894791092545,-0.306022188213,0.395501297467,0,hL
936,3.58368522534,7.44898224461,3.0,3.0,3.38067362593,-4.25512154525,-1.03715548089,-3.71817280806,-2.10249275746,1.6156800506,1,Ll
937,3.58368522534,7.44909559961,3.0,3.0,4.67629479999,-0.03485578501,-0.96527048756,-0.0304573748716,-1.95701156,1.92655418513,1,lL
939,3.58368522534,7.4493223096,3.0,3.0,0.288232050377,0.467366001154,0.138568604415,0.408389640207,0.276943337372,0.131446302836,0,Hh
940,3.58368522534,7.44943566461,3.0,3.0,1.17622003659,0.0691809000744,0.166134679788,0.0604510444081,0.332731694141,0.272280649733,0,hH
941,3.58368522534,7.4495490196,3.0,3.0,1.16193367482,0.0289934205138,0.0669161796451,0.0253347751928,0.131932813295,0.106598038102,0,hH
943,3.58368522534,7.44977572961,3.0,3.0,0.61272920913,0.200150750185,0.140703781745,0.174893964587,0.281264519587,0.106370554999,0,Hh
944,3.58368522534,7.4498890846,3.0,3.0,2.4052436806,-0.197853231625,0.179337481591,-0.172886367167,0.359451588338,0.532337955506,0,Lh
945,3.58368522534,7.4500024396,3.0,3.0,3.40102083664,-0.135727165021,-0.0360232588906,-0.118599915168,-0.0763965206825,0.0422033944854,0,Ll
946,3.58368522534,7.4501157946,3.0,3.0,3.28440476861,-0.560495753573,-0.0805942450747,-0.489767459708,-0.166599498264,0.323167961444,0,Ll
947,3.58368522534,7.4502291496,3.0,3.0,6.10841533331,0.615510842904,-0.108681617232,0.537840260217,-0.223442857991,0.761283118208,0,Hl
948,3.58368522534,7.45034250461,3.0,3.0,6.25524777691,1.22259339097,-0.034165129019,1.06831578212,-0.0726360284544,1.14095181057,1,Hl
949,3.58368522534,7.4504558596,3.0,3.0,0.234697944619,1.15409300453,0.275948665165,1.00845937813,0.554973769292,0.453485608841,0,Hh
950,3.58368522534,7.4505692146,3.0,3.0,0.0873384771951,1.97689056998,0.173098969483,1.72742909542,0.346826057336,1.38060303808,1,Hh
951,3.58368522534,7.45068256961,3.0,3.0,0.202100806881,0.381809191166,0.0782319787547,0.33362914252,0.154833782306,0.178795360214,0,Hh
952,3.58368522534,7.4507959246,3.0,3.0,0.814188149725,0.929512595361,0.984636142148,0.812218504235,1.98921891555,1.17700041131,1,hH
953,3.58368522534,7.4509092796,3.0,3.0,1.82887573872,-0.111491059418,0.422368877171,-0.0974221349638,0.851299703083,0.948721838047,0,lH
954,3.58368522534,7.4510226346,3.0,3.0,4.78290686015,0.0154207040117,-0.21831533184,0.013474783676,-0.445320100286,0.458794883962,0,hL
956,3.58368522534,7.4512493446,3.0,3.0,4.703279107,-0.00195412149875,-0.214499956083,-0.00170753322626,-0.437598524361,0.435890991135,0,lL
958,3.58368522534,7.4514760546,3.0,3.0,2.93042932323,-0.0929487600268,0.0199243964347,-0.0812196663243,0.0368306149742,0.118050281298,0,Lh
959,3.58368522534,7.4515894096,3.0,3.0,1.81226504487,-0.0232371900067,0.0943550512427,-0.0203049165811,0.187463734449,0.20776865103,0,lH
960,3.58368522534,7.4517027646,3.0,3.0,2.31655354905,-0.31370206509,0.339613690471,-0.274116373844,0.683819355671,0.957935729516,0,lH
961,3.58368522534,7.4518161196,3.0,3.0,1.6197833614,-0.0116185950033,0.236987190191,-0.0101524582905,0.47612334765,0.486275805941,0,lH
965,3.58368522534,7.45226953961,3.0,3.0,2.76368893215,-0.623708155162,0.247602190948,-0.54500316337,0.497606037563,1.04260920093,1,Lh
966,3.58368522534,7.4523828946,3.0,3.0,3.24300977459,-0.385367756609,-0.0392174367864,-0.336738656814,-0.0828609133693,0.253877743444,0,Ll
972,3.58379858034,7.44660178961,3.0,3.0,4.70652998338,-0.00586236449624,-1.00056330607,-0.00512259967878,-2.02843733694,2.02331473726,1,lL
973,3.58379858034,7.44671514461,3.0,3.0,5.03300679492,0.173642121115,-0.522899984507,0.151730427956,-1.06173999467,1.21347042262,1,hL
974,3.58379858034,7.4468284996,3.0,3.0,1.44610021649,0.0208585325514,0.166407032736,0.0182264190867,0.333282883356,0.315056464269,0,hH
975,3.58379858034,7.4469418546,3.0,3.0,5.4405567897,0.212618417101,-0.238462138615,0.185788351414,-0.486093305356,0.67188165677,0,hL
976,3.58379858034,7.44705520961,3.0,3.0,4.718034109,0.00771035200585,-1.36582718054,0.00673739183801,-2.76766013411,2.77439752595,2,hL
977,3.58379858034,7.4471685646,3.0,3.0,4.71843573744,0.0096644735046,-1.59827087806,0.00844492506427,-3.23808081428,3.24652573934,2,hL
978,3.58379858034,7.44728191961,3.0,3.0,5.03472717609,0.599197357285,-1.79407713681,0.523585353985,-3.63435446851,4.15793982249,3,hL
979,3.58379858034,7.44739527461,3.0,3.0,4.77237127476,0.0965386010569,-1.60752095797,0.0843565095757,-3.25680117077,3.34115768035,2,hL
980,3.58379858034,7.4475086296,3.0,3.0,5.21806445822,0.160537650264,-0.289938883788,0.140279594727,-0.590272191406,0.730551786132,0,hL
981,3.58379858034,7.44762198461,3.0,3.0,3.93637867456,-0.24399049507,-0.248615142494,-0.213201624101,-0.506641003752,0.29343937965,0,lL
982,3.58379858034,7.44773533961,3.0,3.0,3.19928837934,-4.52253650321,-0.261220940609,-3.95184298988,-0.532152678993,3.41969031089,2,Ll
983,3.58379858034,7.4478486946,3.0,3.0,4.13272360394,-0.124426971985,-0.190054706889,-0.108725680078,-0.388126110716,0.279400430637,0,lL
984,3.58379858034,7.4479620496,3.0,3.0,3.69326904024,-0.819650974982,-0.504424788061,-0.716220191331,-1.02434980267,0.308129611341,0,Ll
985,3.58379858034,7.44807540461,3.0,3.0,3.361712701,-0.280925250169,-0.0628557536391,-0.245475626293,-0.130700253435,0.114775372859,0,Ll
986,3.58379858034,7.4481887596,3.0,3.0,2.92122534604,-2.89591448814,0.648699696236,-2.53048247618,1.30934911024,3.83983158642,3,Lh
987,3.58379858034,7.44830211461,3.0,3.0,3.86102608986,-0.582734027983,-0.510513472346,-0.509199512666,-1.0366721114,0.527472598734,0,Ll
988,3.58379858034,7.44841546961,3.0,3.0,0.704534291263,0.463938437915,0.394379820105,0.405394597105,0.794655313916,0.389260716811,0,Hh
989,3.58379858034,7.4485288246,3.0,3.0,1.21895767447,0.520545537084,1.41794153057,0.454858513619,2.86614445801,2.41128594439,2,hH
990,3.58379858034,7.4486421796,3.0,3.0,1.50326319926,0.0364915045414,0.539527978505,0.0318866848968,1.08840685946,1.05652017457,1,hH
991,3.58379858034,7.44875553461,3.0,3.0,1.49100158844,0.0289934205138,0.362578527529,0.0253347751928,0.73029570407,0.704960928877,0,hH
992,3.58379858034,7.4488688896,3.0,3.0,4.88321251428,0.0289934205138,-0.168073179353,0.0253347751928,-0.343639788889,0.368974564082,0,hL
993,3.58379858034,7.44898224461,3.0,3.0,3.34192608068,-0.527843787241,-0.107182474636,-0.461235806251,-0.220408885948,0.240826920304,0,Ll
994,3.58379858034,7.44909559961,3.0,3.0,5.48711687521,0.0676513145322,-0.0691106568828,0.0591144754499,-0.143358956896,0.202473432346,0,hL
995,3.58379858034,7.4492089546,3.0,3.0,6.05679903998,0.262788772134,-0.0605293781168,0.229627768895,-0.125992123392,0.355619892287,0,Hl
996,3.58379858034,7.4493223096,3.0,3.0,5.93790025828,0.421060179425,-0.151453004251,0.367927095159,-0.310003798071,0.67793089323,0,Hl
997,3.58379858034,7.44943566461,3.0,3.0,5.61834335271,0.637855251304,-0.50001006929,0.557365054242,-1.01541527345,1.5727803277,1,Hl
998,3.58379858034,7.4495490196,3.0,3.0,6.05700186321,0.697690079841,-0.160553240478,0.609649396787,-0.328420900195,0.938070296982,0,Hl
999,3.58379858034,7.44966237461,3.0,3.0,1.0714328555,0.135196495075,0.247850365583,0.118136209833,0.498108294592,0.379972084759,0,hH
1000,3.58379858034,7.44977572961,3.0,3.0,3.24735717839,-0.440295426552,-0.0467420543113,-0.384735069283,-0.0980892707384,0.286645798545,0,Ll
1001,3.58379858034,7.4498890846,3.0,3.0,5.22157331744,0.0752368179483,-0.13476337102,0.0657427731935,-0.276227237553,0.341970010747,0,hL
1002,3.58379858034,7.4500024396,3.0,3.0,5.90474197905,0.307309030648,-0.122188785053,0.26853006883,-0.250778729606,0.519308798437,0,Hl
1003,3.58379858034,7.4501157946,3.0,3.0,3.46782241978,-0.145922308471,-0.0493681013407,-0.127508545567,-0.103403877428,0.0241046681398,0,Ll
1004,3.58379858034,7.4502291496,3.0,3.0,0.693978600693,0.1466028221,0.121980426523,0.128103185989,0.24337210266,0.115268916671,0,Hh
1005,3.58379858034,7.45034250461,3.0,3.0,1.38462837411,0.0675451805431,0.358617217537,0.0590217343829,0.722278785733,0.663257051351,0,hH
1006,3.58379858034,7.4504558596,3.0,3.0,5.62636066857,0.0676513145322,-0.0521611523906,0.0591144754499,-0.109056467662,0.168170943112,0,Hl
1007,3.58379858034,7.4505692146,4.0,3.0,0.590569776607,0.0579868410276,0.0388732863834,0.0506695503856,0.0751794701728,0.0245099197871,0,Hh
1008,3.58379858034,7.45068256961,4.0,3.0,3.63222104774,-0.387534146086,-0.207019032393,-0.338631672174,-0.422458594786,0.0838269226118,0,Ll
1009,3.58379858034,7.4507959246,4.0,3.0,3.25113861553,-1.00059762675,-0.110052001791,-0.874333399884,-0.226216248894,0.648117150991,0,Ll
1010,3.58379858034,7.4509092796,4.0,3.0,3.39654876836,-1.01905250675,-0.265593519809,-0.890459480484,-0.541001925943,0.349457554541,0,Ll
1011,3.58379858034,7.4510226346,4.0,3.0,3.44764830611,-1.39452480728,-0.440647379992,-1.21855137707,-0.895276775514,0.323274601558,0,Ll
1012,3.58379858034,7.4511359896,4.0,3.0,3.14667418131,-2.0583580177,-0.0104596933615,-1.79861626261,-0.0246608530267,1.77395540958,1,Ll
1013,3.58379858034,7.4512493446,4.0,3.0,3.22870320917,-2.5001393201,-0.218341080276,-2.18464970683,-0.445372210095,1.73927749674,1,Ll
1014,3.58379858034,7.45136269961,4.0,3.0,3.29789638549,-0.940550530232,-0.148220580373,-0.821863575205,-0.30346200298,0.518401572226,0,Ll
1015,3.58379858034,7.4514760546,4.0,3.0,3.11762761044,-2.28930646622,0.0548738337468,-2.00042160053,0.107561455376,2.10798305591,1,Lh
1016,3.58379858034,7.4515894096,4.0,3.0,3.22454931003,-3.3410109393,-0.277796636814,-2.91941273447,-0.565698653206,2.35371408126,2,Ll
1017,3.58379858034,7.4517027646,4.0,3.0,3.43650909669,-1.43078532924,-0.434636741936,-1.25023622681,-0.883112417122,0.367123809686,0,Ll
1018,3.58379858034,7.4518161196,4.0,4.0,3.10196788658,-0.493843354637,0.0195786759083,-0.431525847881,0.0361309440995,0.467656791981,0,Lh
1019,3.58379858034,7.4519294746,4.0,4.0,1.6015645414,-0.00195412149875,0.0634910033105,-0.00170753322626,0.12500092485,0.126708458076,0,lH
1020,3.58379858034,7.45204282961,4.0,4.0,1.42501413223,0.0193289470092,0.131647239353,0.0168898501285,0.262935845256,0.246045995127,0,hH
1021,3.58379858034,7.4521561846,4.0,4.0,3.08188260634,-0.678105155159,0.0405378787371,-0.592535870504,0.0785482802355,0.67108415074,0,Lh
1022,3.58379858034,7.45226953961,4.0,4.0,3.14010214197,-0.335091267587,0.000499457798255,-0.292806498266,-0.00248166986283,0.290324828403,0,Lh
1023,3.58379858034,7.4523828946,4.0,4.0,4.00722145031,-0.176233046549,-0.2070502604,-0.153994407584,-0.422521794178,0.268527386594,0,lL
1024,3.58379858034,7.4524962496,4.0,4.0,2.62990044796,-0.290464875084,0.163119987599,-0.253811457263,0.326630545498,0.580442002761,0,Lh
1025,3.58379858034,7.4526096046,4.0,4.0,2.7331118453,-0.27884628008,0.120691981782,-0.243658998973,0.240764541955,0.484423540928,0,Lh
1026,3.58379858034,7.45272295961,4.0,4.0,3.88915735786,-0.302083470087,-0.280048875557,-0.263963915554,-0.570256744875,0.306292829321,0,Ll
1031,3.58391193534,7.4468284996,4.0,4.0,4.57562352997,-0.03485578501,-0.253267108478,-0.0304573748716,-0.516055675026,0.485598300154,0,lL
1033,3.58391193534,7.44705520961,4.0,4.0,5.73273494933,0.218374647608,-0.13402198736,0.190818210026,-0.274726821712,0.465545031738,0,Hl
1034,3.58391193534,7.4471685646,4.0,4.0,5.18198561103,0.10815719606,-0.213135035237,0.0945089678662,-0.434836190945,0.529345158811,0,hL
1035,3.58391193534,7.44728191961,4.0,4.0,1.20833318395,0.0828597505656,0.218501867243,0.0724037769919,0.438712661592,0.3663088846,0,hH
1036,3.58391193534,7.44739527461,4.0,4.0,4.38381504637,-0.0232371900067,-0.0681577903057,-0.0203049165811,-0.141430540905,0.121125624324,0,lL
1037,3.58391193534,7.4475086296,4.0,4.0,3.359888945,-0.669033775895,-0.148412563627,-0.584609197822,-0.303850539619,0.280758658203,0,Ll
1038,3.58391193534,7.44762198461,4.0,4.0,3.31665690559,-0.754059915938,-0.133374256001,-0.658905990175,-0.273415939854,0.385490050321,0,Ll
1039,3.58391193534,7.44773533961,4.0,4.0,3.14987065872,-5.90009230633,-0.0488421100451,-5.15556666129,-0.102339373698,5.05322728759,3,Ll
1040,3.58391193534,7.4478486946,4.0,4.0,5.22680218007,0.400619902337,-0.708852125819,0.350066152376,-1.43807083834,1.78813699071,1,hL
1041,3.58391193534,7.4479620496,4.0,4.0,1.06242209195,0.129334130579,0.232103456567,0.113013610154,0.466239623904,0.35322601375,0,hH
1042,3.58391193534,7.44807540461,4.0,4.0,1.54110443846,0.00749808402758,0.252455497485,0.00655190970397,0.507428182826,0.500876273122,0,hH
1043,3.58391193534,7.4481887596,4.0,4.0,3.78789304723,-0.674621448118,-0.508923016772,-0.58949176832,-1.03345333971,0.443961571392,0,Ll
1044,3.58391193534,7.44830211461,4.0,4.0,4.70337332281,-0.00781648599499,-0.866966623872,-0.00683013290504,-1.75806372484,1.75123359193,1,lL
1045,3.58391193534,7.44841546961,4.0,4.0,4.57412479114,-0.0699238379984,-0.502499539385,-0.0611002318772,-1.02045347508,0.959353243205,0,lL
1046,3.58391193534,7.4485288246,4.0,4.0,5.31549491536,0.76147686107,-1.10566288531,0.665386999804,-2.24113837413,2.90652537393,2,hL
1047,3.58391193534,7.4486421796,4.0,4.0,0.868904341546,0.461409936776,0.545706405644,0.403185164524,1.10091079021,0.697725625687,0,hH
1048,3.58391193534,7.44875553461,4.0,4.0,3.22429041741,-1.07426114946,-0.0890420712927,-0.9387014101,-0.183696249855,0.755005160245,0,Ll
1049,3.58391193534,7.4488688896,4.0,4.0,3.11196625449,-1.53343599197,0.0454434830676,-1.33993352425,0.0884762660248,1.42840979028,1,Lh
1050,3.58391193534,7.44898224461,4.0,4.0,0.82269187335,0.283378892905,0.305344766788,0.247619646765,0.614465742046,0.366846095281,0,hH
1051,3.58391193534,7.44909559961,4.0,4.0,0.030711603825,1.55936408779,0.0479056346033,1.36258978443,0.0934591802205,1.26913060421,1,Hh
1052,3.58391193534,7.4492089546,4.0,4.0,2.27136484984,-0.589651451877,0.699251662592,-0.51524403505,1.41165642444,1.92690045949,1,lH
1053,3.58391193534,7.4493223096,4.0,4.0,0.0256193066881,4.8691340782,0.124771138248,4.25470382827,0.249019958557,4.00568386972,3,Hh
1054,3.58391193534,7.44943566461,4.0,4.0,6.13906740195,0.71517103934,-0.103788510449,0.624924454756,-0.213540164797,0.838464619554,0,Hl
1055,3.58391193534,7.4495490196,4.0,4.0,6.09223928292,0.867636225937,-0.167714977139,0.758150240424,-0.342914857516,1.10106509794,1,Hl
1056,3.58391193534,7.44966237461,4.0,4.0,1.4527406597,0.0339005791078,0.285822282261,0.0296227052684,0.574956043363,0.545333338095,0,hH
1057,3.58391193534,7.44977572961,4.0,4.0,2.39294390978,-0.233071128297,0.216540711909,-0.20366015926,0.434743665934,0.638403825194,0,Lh
1058,3.58391193534,7.4498890846,4.0,4.0,6.21916885945,0.918062558642,-0.0588515190144,0.802213334059,-0.122596464019,0.924809798078,0,Hl
1059,3.58391193534,7.4500024396,5.0,4.0,5.97820068594,0.75372279937,-0.237276703476,0.658611413946,-0.483694215983,1.14230562993,1,Hl
1060,3.58391193534,7.4501157946,5.0,5.0,5.42505481089,0.0885098470836,-0.102421250277,0.0773408945366,-0.210773097044,0.28811399158,0,hL
1061,3.58391193534,7.4502291496,5.0,5.0,6.02372189065,0.457820095746,-0.121527001884,0.400048321272,-0.249439409626,0.649487730899,0,Hl
1062,3.58391193534,7.45034250461,5.0,5.0,1.19040512561,0.309263152147,0.773416197366,0.270237602057,1.56175096891,1.29151336685,1,hH
1063,3.58391193534,7.4504558596,5.0,5.0,0.813512615396,0.657184198313,0.69521621582,0.574254904371,1.40348946773,0.829234563364,0,hH
1064,3.58391193534,7.4505692146,5.0,5.0,6.25153572634,0.21642052611,-0.00685190693262,0.189110676799,-0.0173593973888,0.206470074188,0,Hl
1065,3.58391193534,7.45068256961,5.0,5.0,0.320583988101,0.442293257745,0.146858014711,0.386480796529,0.293719486053,0.0927613104764,0,Hh
1066,3.58391193534,7.4507959246,5.0,5.0,4.22731861157,-0.0659094610117,-0.125048169846,-0.0575924243577,-0.256565566391,0.198973142034,0,lL
1067,3.58391193534,7.4509092796,5.0,5.0,3.9366248234,-0.129758666536,-0.132283258226,-0.113384574422,-0.271207973275,0.157823398853,0,lL
1068,3.58391193534,7.4510226346,5.0,5.0,2.265619961,-0.113869716873,0.136619946628,-0.0995006324582,0.27299963431,0.372500266768,0,lH
1069,3.58391193534,7.4511359896,5.0,5.0,6.2532252589,0.212618417101,-0.00637196465643,0.185788351414,-0.0163880878871,0.202176439301,0,Hl
1070,3.58391193534,7.4512493446,5.0,5.0,4.69222943714,-0.00586236449624,-0.290759082879,-0.00512259967878,-0.591932114295,0.586809514617,0,lL
1071,3.58391193534,7.45136269961,5.0,5.0,5.46776026966,0.155948893638,-0.165607118369,0.136269887852,-0.338648962733,0.474918850586,0,hL
1072,3.58391193534,7.4514760546,5.0,5.0,5.20204368134,0.144967102569,-0.272011533485,0.126673875964,-0.553990733086,0.68066460905,0,hL
1073,3.58391193534,7.4515894096,5.0,5.0,4.84261313444,0.0346435170318,-0.264524376881,0.0302718927375,-0.53883818931,0.569110082048,0,hL
1074,3.58391193534,7.4517027646,5.0,5.0,3.63809282805,-1.31179618579,-0.710687631641,-1.14626218214,-1.44178554391,0.295523361766,0,Ll
1075,3.58391193534,7.4518161196,5.0,5.0,3.13433041254,-4.76780688664,0.034625571633,-4.16616299475,0.0665829245002,4.23274591925,3,Lh
1076,3.58391193534,7.4519294746,5.0,5.0,3.27832645333,-2.82316874213,-0.388446427356,-2.46691642951,-0.789632234895,1.67728419462,1,Ll
1077,3.58391193534,7.45204282961,5.0,5.0,3.11748662461,-2.85638880761,0.068869531942,-2.49594449436,0.135886017128,2.63183051149,2,Lh
1078,3.58391193534,7.4521561846,5.0,5.0,3.43425690768,-5.84780555201,-1.76204093634,-5.10987791044,-3.56951945094,1.54035845949,1,Ll
1079,3.58391193534,7.45226953961,5.0,5.0,3.18547522109,-5.46396738094,-0.239926944678,-4.77447582258,-0.489057786955,4.28541803563,3,Ll
1080,3.58391193534,7.4523828946,5.0,5.0,2.89512122072,-3.07555010284,0.773767381604,-2.68745008587,1.56246169727,4.24991178314,3,Lh
1081,3.58391193534,7.4524962496,5.0,5.0,2.65197032164,-1.07303125128,0.571821710904,-0.937626711316,1.15376307141,2.09138978272,1,Lh
1082,3.58391193534,7.4526096046,5.0,5.0,2.97951625428,-0.302083470087,0.0493938656361,-0.263963915554,0.0964710693884,0.360434984942,0,Lh
1083,3.58391193534,7.45272295961,5.0,5.0,2.30607752622,-0.0580929750167,0.0642284933825,-0.0507622914527,0.126493460827,0.17725575228,0,lH
1090,3.58402529034,7.44705520961,5.0,5.0,0.470273448304,0.106309208551,0.0540380285824,0.092894175707,0.105869948839,0.0129757731316,0,Hh
1091,3.58402529034,7.4471685646,5.0,5.0,4.5318370899,-0.0174809594996,-0.0957652201873,-0.0152750579693,-0.19730259113,0.182027533161,0,lL
1092,3.58402529034,7.44728191961,5.0,5.0,4.74287588413,0.0115124610142,-0.37750288227,0.0100597172235,-0.767484635378,0.777544352602,0,hL
1093,3.58402529034,7.44739527461,5.0,5.0,2.94593356168,-0.20913471006,0.0414493908049,-0.18274424923,0.0803930027704,0.263137252,0,Lh
1094,3.58402529034,7.4475086296,5.0,5.0,1.7552955125,-0.0813301650234,0.435802677413,-0.0710672080337,0.878487093039,0.949554301072,0,lH
1095,3.58402529034,7.44762198461,5.0,5.0,3.8557425091,-0.713191922748,-0.618173549933,-0.623195080537,-1.25455509754,0.631360017002,0,Ll
1096,3.58402529034,7.44773533961,5.0,5.0,3.18325828851,-5.15845634762,-0.215054820201,-4.50751686392,-0.438721461049,4.06879540288,3,Ll
1097,3.58402529034,7.4478486946,5.0,5.0,3.69215410184,-0.903191239177,-0.554449208859,-0.789218608745,-1.12558946762,0.336370858876,0,Ll
1098,3.58402529034,7.4479620496,5.0,5.0,4.1234339269,-0.0643798754695,-0.0963708119747,-0.0562558553995,-0.198528190721,0.142272335321,0,lL
1099,3.58402529034,7.44807540461,5.0,6.0,2.79483694568,-0.713491610115,0.257824652957,-0.623456950711,0.518294305658,1.14175125637,1,Lh
1100,3.58402529034,7.4481887596,5.0,6.0,1.89381107944,-0.0958580874278,0.286367004017,-0.0837618691537,0.57605845389,0.659820323043,0,lH
1101,3.58402529034,7.44830211461,5.0,6.0,2.0633266592,-0.220965573042,0.411755430677,-0.193082189654,0.829820158697,1.02290234835,0,lH
1102,3.58402529034,7.44841546961,6.0,6.0,6.11816419465,0.351236194923,-0.0584933168011,0.306914116384,-0.121871532646,0.42878564903,0,Hl
1103,3.58402529034,7.4485288246,6.0,6.0,0.227505719434,1.00852652722,0.233487877076,0.881261761822,0.469041420831,0.412220340991,0,Hh
1104,3.58402529034,7.4486421796,6.0,6.0,1.59396411857,-0.0349619189992,1.50880428667,-0.0305501159386,3.05003294362,3.08058305956,2,lH
1105,3.58402529034,7.44875553461,6.0,6.0,2.16502490783,-0.184049532544,0.27238457257,-0.160824540489,0.547760741447,0.708585281937,0,lH
1106,3.58402529034,7.4488688896,6.0,6.0,6.11053411335,1.09835369187,-0.191539028473,0.959753743182,-0.391130087923,1.35088383111,1,Hl
1107,3.58402529034,7.44898224461,6.0,6.0,0.795227356134,0.38815223542,0.395858677978,0.339171765549,0.797648233637,0.458476468088,0,hH
